,"IC50, mM","CC50, mM",SI,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"IC50, mM",1.0,0.5213461580092718,-0.05660380213565025,0.1152391943375057,0.1152391943375057,-0.09329679499447209,-0.18824328540255106,0.09998963286176998,-0.0812459609384862,-0.1612178982784387,-0.14523403690650244,-0.1611315178775579,-0.1781524778932716,,0.1797581778257094,0.03286122491836434,0.04321445446685201,0.14733139925373587,0.20870974031957057,0.18799123572604418,0.15664150895463136,-0.012948951756318067,0.1593860949652982,-0.09715428322957807,0.2045967393732798,-0.21142437803705097,0.10290139344001709,0.016847368440611566,-0.06384154693892546,-0.0862009351917418,0.1968424756315101,-0.09955755653570147,-0.16764011180475463,-0.2156412452735892,-0.21255167573207365,-0.1664754725232219,-0.22982774657005048,-0.21980971405085034,-0.25705778225330866,-0.24916438883301376,-0.23974072598128543,-0.23775923177354172,-0.24349740851828258,-0.24360024334252597,0.031287079424397214,-0.010420980133635703,-0.18052317315574226,-0.16769575199837383,-0.14604343235632902,-0.18669499811468665,-0.03351980218825744,-0.03165929048444536,-0.05897698309147613,0.018990765223596648,0.08265133474755668,0.11848832927813648,-0.01580602121992921,-0.07035362682204198,0.11913080306062244,0.04100905991522257,-0.18714830013456996,-0.2559881941140835,-0.061621355658303005,-0.016292870240314717,0.023598291758456427,-0.05264177706441822,-0.031068028418894222,0.09350617651026998,-0.1960484761277635,-0.17100346882888018,-0.06344470061994475,-0.04492298532198006,,-0.02033357434874594,-0.05813366187003237,0.08701901703971089,-0.05285541632373199,-0.04404191786985608,-0.009128573605883284,-0.045244312547448755,-0.15247403534560688,-0.23639338845413113,-0.04140094929899808,-0.05327687492396955,0.038173271742179084,,0.0033496167303749135,0.06069645528767958,0.09414623482651764,0.01546078202465316,-0.056688680028330767,-0.030076848507936935,-0.168101898808697,-0.17629504692543632,-0.012422531096856817,-0.023043969155973322,-0.17609969435827708,-0.07595607483820001,0.11948040290201101,-0.01599235970768531,-0.026038885897096194,0.015303634819663956,-0.2742028526831997,-0.035198625155719414,-0.06029445985990971,-0.186076852562922,-0.16370089334606944,-0.07014604240883882,-0.07873938914140842,-0.16785155974656119,-0.07592921715421717,0.016524702967807146,-0.19950729780217186,0.061071559001460794,-0.16671326273233036,-0.10186751487965419,0.1176571757090302,-0.011622994809020295,-0.008158878064440746,-0.04810249421266141,0.05918985631785606,-0.16707364121806917,-0.17339176532041956,0.13969253015715385,-0.09261675228878369,-0.1543048626945131,-0.21838734866963055,-0.2157920099152465,-0.04949907663096121,0.03194192804266021,-0.012714743750023936,-0.018120307847174975,0.07493938609744712,0.10018475913660563,0.24551146801492643,-0.061758924742861064,-0.03887279582392518,-0.03887279582392518,-0.08560379447085016,-0.08369351735499563,0.1051405642208314,-0.01643931754811234,-0.09550838400359456,0.0377592632320206,-0.00273094527003108,-0.15169891005603345,,-0.08358415899153794,0.09365692182674082,0.24551146801492643,,0.0032074856441395502,-0.04862376846812601,0.16676299484786067,-0.07831601747138009,-0.01217477899269992,0.06536149499061025,-0.05233475550139151,-0.0019296529433912425,,-0.012386552025053595,,-0.10186751487965419,,-0.10118758869148721,,,-0.03052725978012585,-0.09258143997864286,-0.02938881727229367,0.07593556186396373,-0.03463693759377427,0.10532954803336929,0.03394470118591589,-0.03943767373570277,-0.045090036575880385,0.02383842758092881,,,-0.04840501074440956,-0.025949864621535458,,-0.04722627919733895,0.005339547434824709,-0.010999721394261738,-0.02131666276884873,0.21594818452749595,0.00795132632259947,0.0011656769876882567,,0.005925588575668603,0.0040281612953826235,-0.03510237740876122,-0.06503577575626,-0.06503577575626,,,0.07209347038853683,-0.023309671683803664,-0.07277733676303601,,0.1244368868167258,-0.061190907457103184,-0.024282010462716715,0.019982463479967332,0.013160174841558901,0.01618415754238069,0.05592689822605518,-0.07830486080763552,,0.012124079140053966,-0.050055743903387115,0.01155868710885463
"CC50, mM",0.5213461580092718,1.0,-0.0068177150138156615,-0.09924418047135056,-0.09924418047135056,0.07204219988907272,0.03052357265596368,0.10606454075876376,0.10897696767085269,-0.306439311278866,-0.3031631557437736,-0.3063815919789961,-0.30147349785006006,,-0.04955156181357269,0.1566201283766154,-0.1412562003696107,-0.06868256029149525,0.2939891503305538,0.25660824738857635,0.13711082677218764,-0.09043024758300239,0.11011592293405718,0.03160782063836629,0.20585616672325316,-0.01649649935340173,0.15821500123882887,-0.06900896174858621,-0.057311534804936524,-0.1219627827683711,0.18964964683511812,-0.2623269709406977,-0.3047920906006519,-0.29141431408558544,-0.29682281015530715,-0.3043797985824561,-0.29473461389514205,-0.30152542531244875,-0.2540547010922694,-0.26955841588635926,-0.19046544489806963,-0.2104373908182144,-0.23027617911200904,-0.25116597458454853,0.21519257894363772,-0.026546937374678323,-0.30220568516069946,-0.300471183833884,-0.29451258491940707,-0.30919131410921963,-0.14432911059606343,-0.09159269348388198,-0.12727405534514608,-0.09956577642821107,0.01195146380530398,0.004689802406712019,-0.08989815238343138,-0.10522301194877746,-0.001606767766633025,-0.01796342151418748,-0.1850914532601738,-0.252944572036222,-0.08266789027968244,-0.045885282890326194,-0.14918394147194425,-0.17045206297737317,-0.04567474330572769,0.019274140849805364,-0.025043240705833882,-0.0936166842759099,-0.019831289566616374,-0.23542919447289332,,-0.12395842682169819,-0.2005734805721402,-0.06287610749566895,-0.13878929573236048,-0.11071145291401362,-0.0394344277332415,-0.20771361446800496,-0.04931774401622999,-0.1315291402887561,-0.2145374997569998,-0.08487114099873151,-0.07486666825022825,,-0.1455818271692743,-0.094311624685034,-0.12129854484795789,-0.007950410360668946,-0.1962205574995931,-0.07361886905379146,-0.16789565222099753,-0.07548305500878069,-0.15479699255694618,-0.09081094549898823,-0.05558607512205242,-0.10483042913821954,-0.05898003773840243,-0.0706822526283,-0.1452326658741502,-0.07481364232714187,-0.19087016914185348,0.07539982072011497,-0.1989922452454969,-0.06423802595297703,-0.011826118779142322,0.0373197038196705,0.14523780515086684,-0.3051690289064645,-0.15464644992252477,-0.12607795813888212,-0.07666763289073762,-0.04490944559118409,-0.11631857756739086,-0.25843326441732384,0.023386729193574575,-0.17269086976804068,-0.14830405549338038,-0.1334748010732688,-0.13424402891288256,-0.1900472680647315,-0.008455177755901625,0.048198030628888965,0.019713645325587455,-0.25327343593586815,-0.22535786628487767,-0.31011053430379504,-0.10145938277390416,0.01665899996645518,-0.01629060762087701,-0.06495558490203691,0.028853477791139927,0.07139123289748288,0.16023366362135977,-0.13173819616260576,-0.09668524154277837,-0.09668524154277837,-0.18488135071846581,-0.17755901652749137,0.06065776279569351,-0.021825408265497764,0.14089189349284245,0.06465672892851992,-0.09710728608184528,-0.15076685897540948,,0.08657874511571978,0.02747206169845017,0.16023366362135977,,-0.00025144671050765705,-0.08880434102349045,0.0437214832273851,-0.1770437666295449,-0.043895790701237926,0.03777606956112617,-0.11865565366731293,-0.04961211409379871,,0.0023791179740796017,,-0.25843326441732384,,-0.00802092273659077,,,-0.029937437069846664,-0.1447529443067106,-0.11989732428023041,0.06487998770653682,-0.0457510957108756,-0.02839117703085604,0.004947333676367378,-0.08371266448799468,0.0003083478418979493,-0.02826173785787696,,,-0.10706887942386535,-0.06999055989373675,,-0.050909362833727455,-0.050097033267710776,-0.02879841672695876,-0.04054044595843883,0.11150569133564511,-0.008648551066994766,-0.008029205680813783,,-0.01683364429771265,0.035474969269797194,-0.04021098552829312,-0.13356466126016125,-0.13356466126016125,,,-0.0003422360858087756,-0.05099173095246578,0.07489954185631549,,0.041002290399574606,0.0858118301156417,-0.06959409364320476,-0.042238265204846484,-0.0075269763845919125,0.01850152181870188,0.016959507262214003,-0.0778146174114295,,-0.04180018170029204,-0.012982381225606226,0.0819493871945913
SI,-0.05660380213565025,-0.0068177150138156615,1.0,0.005865642317704445,0.005865642317704445,-0.05497374953096844,0.020783501206701208,0.04066075019659488,-0.0046579782502437815,-0.040156026099588744,-0.04406163558522079,-0.04012107778319239,-0.028828425697113236,,0.04361519413488122,-0.05556831725030529,0.04787908321828998,0.053600084358424886,0.08734077575347797,0.05132013597227344,0.014496695715060803,-0.03679250125780723,-0.015496969801313546,-0.032249922050366746,-0.014767270109160301,-0.07450774294922638,-0.060277719743966375,-0.02937195365555609,-0.03911530821541406,-0.07562568844415814,0.16295534279196808,-0.07045458924120118,-0.030026082876171065,-0.02490691689099729,-0.029431075766936987,-0.04287856074695327,-0.03236528891618875,-0.037943258081865064,-0.04094866176088087,-0.04819934372092122,-0.0499556395904119,-0.05715900452586115,-0.05361969270661214,-0.06069841476558898,0.04452612136792675,-0.003922534310243334,-0.003599722380974919,0.023362431068850293,0.053954009193339106,-0.03935338794649992,0.03545735771647882,-0.04890988060190568,-0.0413693834213346,0.018728804396118428,-0.03479868171751495,0.017577921541944777,-0.029682952733844456,0.025705505592441606,-0.03926495062558582,-0.03419842458741522,-0.03812891111362777,-0.03640451366612006,-0.0038711300775321348,0.033974864173669975,0.005308394699578499,-0.02996954340799728,0.0028026275349827324,-0.015546489715816642,-0.014704099085554471,0.06598281320224053,-0.03277576526869506,-0.07652055006778825,,-0.04387064420182988,0.038428695943451247,-0.053155967628125966,-0.03628785734105747,-0.04250494661125192,0.02191996761199986,0.06009895839479105,-0.05643650866348855,0.018898669775975683,-0.07110059709845981,-0.010361847134998827,-0.051245260116979406,,0.035966918030662334,-0.008791408196988149,-0.015710881346996722,-0.013967784975418668,0.07138510864806348,-0.03365022942381428,-0.04009050141445836,-0.030650511704423494,-0.024014582536198117,-0.009113457706790364,-0.03862112475796299,0.03980297808796385,-0.03326278459471919,-0.034344738187103964,0.022603671458794068,-0.011243262081730446,0.08783682761449582,-0.011943802663446633,-0.08299514086805979,0.005266728333802525,0.027010186205709913,0.0002543147756673348,0.06366276742245904,-0.04084186269247067,0.07914344300017051,0.012266695223237506,0.0034517443077825257,-0.07531331555362558,-0.053860955816002004,-0.07831077022115912,-0.0615623542490786,-0.08806384965095045,-0.012464344969112988,0.05030005631036189,-0.009960677551734107,0.04977470811255548,-0.023573069749037896,-0.061484976196585245,-0.05970733922514827,-0.12444380028389297,-0.07467927464307168,-0.03823340933154686,0.1024144812555697,-0.022076045266598024,-0.014306051348278991,-0.01158480328266207,-0.0033053249940997423,-0.04040349052934602,-0.016968176391407193,-0.019067624398948206,0.10111528668457925,0.10111528668457925,0.06393581386893857,0.04440901655400223,-0.01974088570429387,-0.0028651095864476142,-0.011304490463190578,-0.05813451591422475,0.06551756320306647,0.1604697357275202,,0.01357799226851066,-0.02708567989477441,-0.016968176391407193,,-0.0027657294992887715,-0.010087214980998111,-0.032264719366374685,-0.04052591362114081,0.051606382578687535,-0.008897765814446996,-0.034166814780251804,-0.03563971205399502,,-0.006688338160556157,,-0.07831077022115912,,-0.06519298246671264,,,-0.0023715005844239427,0.048516586883233966,0.012635605629582464,-0.019555299268505594,0.01090033230690529,-0.042877162286834504,-0.005476456484206986,-0.023131025925600405,-0.02031452284329671,-0.015567943420604838,,,-0.03502433344519194,-0.025070223455633926,,-0.018480144173335364,-0.030035647604105476,-0.019397129889921167,-0.003921294382677342,-0.015585055975608764,-0.009922835817015701,-0.00935721466394434,,-0.005929274004849536,-0.005631209938615357,-0.028717765212990305,-0.018561181577931813,-0.018561181577931813,,,-0.023000565356831846,-0.007855703104034311,-0.008254581692701657,,-0.013704910115729,0.018383294610855593,-0.019515384393149027,0.01926178471566516,-0.007321431819484575,-0.003247454276586646,-0.003305324994099742,-0.021316382292915305,,-0.022067363568221806,-0.007451144190514509,-0.004861030007925618
MaxAbsEStateIndex,0.1152391943375057,-0.09924418047135056,0.005865642317704445,1.0,1.0,-0.6631966710983537,-0.5293892232803205,-0.17103472649604098,-0.4222785061756869,0.39516342424851797,0.4367230245886261,0.39521519083539336,0.33168956243408615,,0.7372036186586792,-0.5710050005213615,0.6734735928218096,0.7536785713613593,0.0015336769547834883,0.06772605875338356,0.19036717641200557,0.17725308401537596,0.15303349075432124,-0.12399628706039217,0.1694037738116987,-0.29965393881614144,-0.007124362798826508,0.20977585806310242,-0.12688510427338084,0.28309938139161,0.06852304764852406,0.4973556289117414,0.3830385052662651,0.19673296741310803,0.21043242761759307,0.37605744963388915,0.13518178977735582,0.15694217566263263,-0.0397989593788364,-0.005382907538499308,-0.13917086186394123,-0.09907830201846778,-0.13667080819305663,-0.09127536661804495,-0.5852377903670979,0.03803357663096693,0.3124222118525953,0.29220212515350386,0.2568114858493615,0.3235319360210474,0.36177046520675127,0.32965792044884945,0.3467127194055004,0.40504044279792234,0.24888257633456537,0.2774247976968829,0.3518127401130355,0.3714402891703783,0.2736978626426692,0.10696341643233716,-0.13295998661880276,-0.33023262484586413,0.1386314807487543,0.23798399239015983,0.6306581741560667,0.3676253578603859,0.026173780484160473,0.18425577417911537,-0.460998862739693,-0.3438907747493797,-0.013567526904630638,0.47377111524786564,,0.31772229927698337,0.3694051886879951,0.37206483723046196,0.26937514119989087,0.1269749948497754,0.23351940710240962,0.4541504571910361,-0.2878372723304618,-0.3447730435099936,0.39763491682116503,0.04463426004003493,0.2846812648925363,,0.4961266720147296,0.4654576898962918,0.600251794369736,0.2032815472532861,0.5508235393850651,0.2759279281866076,-0.054033661289376006,-0.4932051826901057,0.403588809564718,0.2575759611066494,-0.48228085821981614,0.19864404288582935,0.507194028812869,0.07827453718251541,0.5518557587939547,0.24051922945507911,-0.3714316614621546,-0.4628600734132742,0.2992511166162468,-0.5043322309052926,-0.4604530961804179,-0.018049083778753725,-0.5049823695403681,0.3779095972649484,0.1665856211740662,0.51446457464885,-0.45409798086022407,0.3442876208518136,-0.2225829941240808,0.42936155851078744,0.27037777536137997,0.4478781356501016,0.4831125097079267,0.2096646367427562,0.6148799844399981,-0.0008370800765234537,-0.5155407977834334,0.19681229631169578,-0.4033163491157272,0.20397104823668388,-0.15018184644348523,0.21625887067875826,0.16372023052141857,0.1517181776619966,0.1381463783729842,0.029253991851484612,0.004498934343248929,0.12628315390482306,-0.028598550273493468,0.14948786896610047,0.16297698158384477,0.16297698158384477,0.5276089635743264,0.5350724901348934,-0.05209229807386577,0.003035698944864032,-0.4404524879589073,0.05036207521743544,0.12457802493534408,-0.1469931236049235,,-0.15455752637768597,0.0492980973969818,-0.028598550273493468,,0.013069908173130258,0.1217850118032344,0.2534214630979354,0.0901577317886883,0.3132053768213974,0.058056401901539594,0.205320259979611,0.08667730635544818,,0.037136129933318746,,0.42936155851078744,,-0.028610898839356753,,,-0.06102042012934502,0.3045171284650342,0.36405501603610185,0.10790753330646492,0.012940248850353378,0.35755329559046756,0.033658619051665714,0.11319293700006312,0.08104861877505969,0.1291615367077423,,,0.2488727789974483,0.18413243606886276,,0.1477725008710593,0.23016380183732063,0.07752061874262421,0.04248265023463883,0.0741338721441386,0.08767667639902288,0.08648705452330463,,-0.03382144658655088,-0.040028359839342345,0.05122353114971233,0.14970116596266608,0.14970116596266608,,,0.09173251894289504,-0.05818540055698725,0.011567946900346241,,0.052920047046133116,-0.25592082215779244,-0.026202569702881973,0.05942752155393061,0.05696863524821081,-0.053254375493159756,0.011661759477830652,0.1398018985403151,,0.11047082706586156,-0.2065470612922051,0.030635591065244484
MaxEStateIndex,0.1152391943375057,-0.09924418047135056,0.005865642317704445,1.0,1.0,-0.6631966710983537,-0.5293892232803205,-0.17103472649604098,-0.4222785061756869,0.39516342424851797,0.4367230245886261,0.39521519083539336,0.33168956243408615,,0.7372036186586792,-0.5710050005213615,0.6734735928218096,0.7536785713613593,0.0015336769547834883,0.06772605875338356,0.19036717641200557,0.17725308401537596,0.15303349075432124,-0.12399628706039217,0.1694037738116987,-0.29965393881614144,-0.007124362798826508,0.20977585806310242,-0.12688510427338084,0.28309938139161,0.06852304764852406,0.4973556289117414,0.3830385052662651,0.19673296741310803,0.21043242761759307,0.37605744963388915,0.13518178977735582,0.15694217566263263,-0.0397989593788364,-0.005382907538499308,-0.13917086186394123,-0.09907830201846778,-0.13667080819305663,-0.09127536661804495,-0.5852377903670979,0.03803357663096693,0.3124222118525953,0.29220212515350386,0.2568114858493615,0.3235319360210474,0.36177046520675127,0.32965792044884945,0.3467127194055004,0.40504044279792234,0.24888257633456537,0.2774247976968829,0.3518127401130355,0.3714402891703783,0.2736978626426692,0.10696341643233716,-0.13295998661880276,-0.33023262484586413,0.1386314807487543,0.23798399239015983,0.6306581741560667,0.3676253578603859,0.026173780484160473,0.18425577417911537,-0.460998862739693,-0.3438907747493797,-0.013567526904630638,0.47377111524786564,,0.31772229927698337,0.3694051886879951,0.37206483723046196,0.26937514119989087,0.1269749948497754,0.23351940710240962,0.4541504571910361,-0.2878372723304618,-0.3447730435099936,0.39763491682116503,0.04463426004003493,0.2846812648925363,,0.4961266720147296,0.4654576898962918,0.600251794369736,0.2032815472532861,0.5508235393850651,0.2759279281866076,-0.054033661289376006,-0.4932051826901057,0.403588809564718,0.2575759611066494,-0.48228085821981614,0.19864404288582935,0.507194028812869,0.07827453718251541,0.5518557587939547,0.24051922945507911,-0.3714316614621546,-0.4628600734132742,0.2992511166162468,-0.5043322309052926,-0.4604530961804179,-0.018049083778753725,-0.5049823695403681,0.3779095972649484,0.1665856211740662,0.51446457464885,-0.45409798086022407,0.3442876208518136,-0.2225829941240808,0.42936155851078744,0.27037777536137997,0.4478781356501016,0.4831125097079267,0.2096646367427562,0.6148799844399981,-0.0008370800765234537,-0.5155407977834334,0.19681229631169578,-0.4033163491157272,0.20397104823668388,-0.15018184644348523,0.21625887067875826,0.16372023052141857,0.1517181776619966,0.1381463783729842,0.029253991851484612,0.004498934343248929,0.12628315390482306,-0.028598550273493468,0.14948786896610047,0.16297698158384477,0.16297698158384477,0.5276089635743264,0.5350724901348934,-0.05209229807386577,0.003035698944864032,-0.4404524879589073,0.05036207521743544,0.12457802493534408,-0.1469931236049235,,-0.15455752637768597,0.0492980973969818,-0.028598550273493468,,0.013069908173130258,0.1217850118032344,0.2534214630979354,0.0901577317886883,0.3132053768213974,0.058056401901539594,0.205320259979611,0.08667730635544818,,0.037136129933318746,,0.42936155851078744,,-0.028610898839356753,,,-0.06102042012934502,0.3045171284650342,0.36405501603610185,0.10790753330646492,0.012940248850353378,0.35755329559046756,0.033658619051665714,0.11319293700006312,0.08104861877505969,0.1291615367077423,,,0.2488727789974483,0.18413243606886276,,0.1477725008710593,0.23016380183732063,0.07752061874262421,0.04248265023463883,0.0741338721441386,0.08767667639902288,0.08648705452330463,,-0.03382144658655088,-0.040028359839342345,0.05122353114971233,0.14970116596266608,0.14970116596266608,,,0.09173251894289504,-0.05818540055698725,0.011567946900346241,,0.052920047046133116,-0.25592082215779244,-0.026202569702881973,0.05942752155393061,0.05696863524821081,-0.053254375493159756,0.011661759477830652,0.1398018985403151,,0.11047082706586156,-0.2065470612922051,0.030635591065244484
MinAbsEStateIndex,-0.09329679499447209,0.07204219988907272,-0.05497374953096844,-0.6631966710983537,-0.6631966710983537,1.0,0.29328598567742137,0.07217531800453887,0.12549558575307346,-0.26400903383867597,-0.2849237033284957,-0.2639777353929443,-0.2297523822561209,,-0.4295312744481012,0.39927064358657244,-0.44568897479741915,-0.44865860841884203,-0.1081366427278108,-0.12406892419886091,-0.15916883483673563,-0.13128093495421442,-0.06192343418710948,-0.0704364199966625,0.03218479072478247,0.04045394184332785,0.13671256235703885,-0.16612306218801348,0.17832367112243475,-0.20609951929126824,-0.04865341388620817,-0.29557044240330976,-0.2582784235975735,-0.1541019612019353,-0.16908921596971702,-0.23735250717906511,-0.1120658336808762,-0.13697389681871536,-0.05012154363561456,-0.08513840230612911,0.018233937729540975,-0.01706551120185041,0.005934769579088027,-0.03069399313535467,0.31203939433364186,-0.0046250330957831156,-0.22172830710022692,-0.16427147624806376,-0.14225416527941354,-0.22124214575523155,-0.25697982898533533,-0.16114399621839612,-0.20831081262399057,-0.2527694492250198,-0.05182759058512466,-0.14328602161109733,-0.2174321205743242,-0.1631940349486453,-0.147182009335522,-0.08555954978748716,0.09011515788581655,0.1702619154790187,-0.17407984668135906,-0.19997071614018241,-0.38614453226149453,-0.2620151224972591,-0.004837084304605456,-0.0956417606841148,0.17708386430653353,0.10961711102812606,0.04748675861797956,-0.21322886478974318,,-0.1642811844728935,-0.1766720489013681,-0.19919367824586276,-0.150328390767371,-0.1203361193059232,-0.16321114147944016,-0.3436806232492621,0.08456005399712421,0.14712120684369526,-0.17722290936238727,-0.030799811405359822,-0.10428253010285507,,-0.36488070685705026,-0.22052066983249896,-0.39375966255420125,-0.04009323475664247,-0.6312765298126145,-0.11179955212741598,-0.05927124082329423,0.36653947230342115,-0.15152726276996278,-0.11858050933737076,0.21900912764847602,-0.14793410214436148,-0.24396242212739458,-0.09980214490250387,-0.33022582954123875,-0.231702372477492,0.21625876051263945,0.26006567555481563,-0.0820610876356466,0.25808693642312575,0.1986474078939953,0.09517152719972298,0.20704901474340617,-0.24690174847918345,-0.1773989022917388,-0.34792151239891933,0.20471250109259165,-0.183306092150547,0.07887156339932061,-0.16095341545965092,-0.17092945098114684,-0.20411088931794755,-0.3321396503567292,-0.20204477903389736,-0.3919690630460728,0.0426363003554349,0.24903351653162972,-0.13097932929753786,0.17380011340559948,-0.11244982495448083,0.09785385389614748,-0.15650314745841243,-0.14227588043347617,-0.12423694432784022,-0.10886958467453665,-0.03130306923239066,-0.028361700566823987,-0.08762565219050501,0.014092218432875689,-0.159118275148599,-0.14496341661246068,-0.14496341661246068,-0.32680645522046325,-0.32037741361497807,-0.03436673829734973,-0.011809245453013102,0.27058153094419957,-0.025366240306041846,-0.09057493110595644,0.054497270518548656,,0.11053862612427158,-0.1150721360826982,0.014092218432875689,,0.048036918402677126,-0.028407244892603333,-0.09931242105875018,-0.08678866620293654,-0.16671812540609046,-0.04950773205395394,-0.17373784024708422,0.01585089742222133,,-0.05518765103945097,,-0.16095341545965092,,0.023247232482821182,,,-0.007490579732212233,-0.19065757766232627,-0.21212046357900427,-0.10870427171683229,0.019632787197107714,-0.1452834471510526,-0.023582760045015742,-0.05203326361414938,0.012115649634071277,-0.06514844031029172,,,-0.18498231900098067,-0.10675524246025866,,-0.0969997694261598,-0.09192230175496918,-0.07151567816110871,-0.032823727793653876,-0.1152135280234861,-0.0804616817495447,-0.07914111395934678,,0.005851135138110739,0.0018741575096661298,0.0008413834401463043,-0.16373611204267866,-0.16373611204267866,,,0.035332495699539036,0.18020774393896258,0.047928386720158485,,-0.03353224473640341,0.22574908897768242,0.04984990277304987,-0.08304787445632908,-0.08526088300688171,0.026726720537868055,-0.019801722515767277,-0.09385536635271335,,-0.1286204563805785,0.24825531793517133,-0.06004098917473329
